# Ghidra Function Export: gunman.dll
# Total functions: 2638
# Named (non-FUN_): 801
# Auto-named (FUN_): 1837
# Thunks: 2
# External: 0
# Format: address | size | refs | calling_conv | flags | name
#====================================================================================================
10094d30 |    192 |    1 | __fastcall   | -          | FUN_10094d30
10094df0 |    121 |    1 | __fastcall   | -          | FUN_10094df0
10095490 |    216 |    1 | __fastcall   | -          | FUN_10095490
10095b20 |     79 |    2 | __cdecl      | -          | cust_1MinigunSpin
10095b70 |     58 |    1 | __fastcall   | -          | FUN_10095b70
10095c20 |     79 |    2 | __cdecl      | -          | cust_2MinigunCooled
10095c70 |     79 |    2 | __cdecl      | -          | customization_coolers
10095cc0 |    115 |    1 | __fastcall   | -          | FUN_10095cc0
10095e30 |     83 |    2 | __cdecl      | -          | ammo_minigunClip
10095e90 |     41 |    1 | __fastcall   | -          | FUN_10095e90
10095ee0 |     99 |    1 | __thiscall   | -          | FUN_10095ee0
10095f50 |     83 |    2 | __cdecl      | -          | ammo_mechgunClip
10095fb0 |     79 |    2 | __cdecl      | -          | weapon_shotgun
10096070 |    138 |    1 | __fastcall   | -          | FUN_10096070
10096100 |    122 |    1 | __fastcall   | -          | FUN_10096100
10096180 |    121 |    1 | __fastcall   | -          | FUN_10096180
10096c20 |     79 |    2 | __cdecl      | -          | cust_1ShotgunSpread
10096c70 |     58 |    1 | __fastcall   | -          | FUN_10096c70
10096d20 |     79 |    2 | __cdecl      | -          | cust_2ShotgunShells
10096d70 |     58 |    1 | __fastcall   | -          | FUN_10096d70
10096e20 |     83 |    2 | __cdecl      | -          | ammo_buckshot
10096e80 |     41 |    1 | __fastcall   | -          | FUN_10096e80
10096f50 |     79 |    2 | __cdecl      | -          | weapon_chemgun
10096fb0 |     79 |    2 | __cdecl      | -          | weapon_SPchemicalgun
10097160 |    101 |    1 | __fastcall   | -          | FUN_10097160
10097250 |    257 |    1 | __fastcall   | -          | FUN_10097250
10097d40 |    350 |    1 | __thiscall   | -          | FUN_10097d40
10097ea0 |    245 |    1 | __fastcall   | -          | FUN_10097ea0
10097fa0 |    367 |    2 | __fastcall   | -          | FUN_10097fa0
10098110 |     96 |    1 | __fastcall   | -          | FUN_10098110
10098170 |    267 |    2 | __fastcall   | -          | FUN_10098170
10098280 |     79 |    2 | __cdecl      | -          | cust_1SPChemicalGunPressure
100982d0 |     79 |    2 | __cdecl      | -          | cust_2ChemAcid
10098320 |     79 |    2 | __cdecl      | -          | cust_3ChemBase
10098370 |     79 |    2 | __cdecl      | -          | cust_4ChemNuet
100986d0 |     83 |    2 | __cdecl      | -          | ammo_chemical
10098730 |     41 |    1 | __fastcall   | -          | FUN_10098730
10098800 |     80 |    2 | __cdecl      | -          | vehicle_tank
100989d0 |    109 |    1 | __fastcall   | -          | FUN_100989d0
10098a80 |    276 |    1 | __fastcall   | -          | FUN_10098a80
10098e40 |    157 |    1 | __thiscall   | -          | FUN_10098e40
10098ee0 |    908 |    5 | __thiscall   | -          | BuildVehicleThink
10099270 |    313 |    4 | __thiscall   | -          | WithoutPlayerThink
100993b0 |   1045 |    4 | __thiscall   | -          | WithPlayerThink
100997d0 |   1391 |    1 | __fastcall   | -          | FUN_100997d0
10099d40 |    855 |    7 | __thiscall   | -          | FUN_10099d40
1009a0d0 |   1320 |    1 | __fastcall   | -          | FUN_1009a0d0
1009a600 |   2784 |    1 | __fastcall   | -          | FUN_1009a600
1009b0e0 |     45 |    2 | __thiscall   | -          | FUN_1009b0e0
1009b110 |     54 |    5 | __thiscall   | -          | FUN_1009b110
1009b150 |   1010 |    1 | __fastcall   | -          | FUN_1009b150
1009bb60 |    517 |    2 | __fastcall   | -          | FUN_1009bb60
1009bd70 |    107 |    4 | __thiscall   | -          | FUN_1009bd70
1009bde0 |    107 |    5 | __thiscall   | -          | FUN_1009bde0
1009bef0 |     69 |    2 | __thiscall   | -          | FUN_1009bef0
1009bf40 |   3502 |    4 | __thiscall   | -          | FUN_1009bf40
1009ccf0 |     53 |    3 | __cdecl      | -          | FUN_1009ccf0
1009cd30 |     86 |    1 | __fastcall   | -          | FUN_1009cd30
1009cd90 |   2219 |    6 | __thiscall   | -          | FUN_1009cd90
1009d640 |    198 |    1 | __thiscall   | -          | FUN_1009d640
1009d710 |    988 |    2 | __thiscall   | -          | FUN_1009d710
1009daf0 |     51 |    2 | __thiscall   | -          | FUN_1009daf0
1009db30 |   1151 |    1 | __thiscall   | -          | FUN_1009db30
1009dfb0 |     75 |    1 | __cdecl      | -          | FUN_1009dfb0
1009e000 |    228 |    1 | __thiscall   | -          | FUN_1009e000
1009e0f0 |    274 |    1 | __thiscall   | -          | FUN_1009e0f0
1009e210 |    295 |    1 | __thiscall   | -          | FUN_1009e210
1009e340 |    198 |    2 | __fastcall   | -          | FUN_1009e340
1009e410 |    261 |    1 | __fastcall   | -          | FUN_1009e410
1009e520 |    806 |    5 | __thiscall   | -          | UseVehicle
1009e850 |    253 |    1 | __fastcall   | -          | FUN_1009e850
1009e950 |    983 |    4 | __fastcall   | -          | FUN_1009e950
1009ed30 |    679 |    1 | __thiscall   | -          | FUN_1009ed30
1009f000 |    400 |    1 | __fastcall   | -          | FUN_1009f000
1009f190 |     88 |    1 | __fastcall   | -          | FUN_1009f190
1009f1f0 |    866 |    1 | __fastcall   | -          | FUN_1009f1f0
1009f5c0 |     79 |    2 | __cdecl      | -          | vehicle_tank_barrel
1009f620 |     79 |    2 | __cdecl      | -          | vehicle_tank_turret
1009f670 |     79 |    2 | __cdecl      | -          | vehicle_tank_body
1009f6c0 |    180 |    1 | __fastcall   | -          | FUN_1009f6c0
1009f7e0 |    128 |    3 | __thiscall   | -          | TankBSPUse
1009f860 |     22 |    3 | __thiscall   | -          | WaitThink
1009f880 |     73 |    1 | __thiscall   | -          | FUN_1009f880
1009f8e0 |     76 |    2 | __cdecl      | -          | trigger_tankshell
1009f940 |    153 |    1 | __fastcall   | -          | FUN_1009f940
1009f9e0 |    265 |    3 | __thiscall   | -          | TouchShell
1009faf0 |     76 |    2 | __cdecl      | -          | trigger_tank
1009fb50 |    154 |    1 | __fastcall   | -          | FUN_1009fb50
1009fbf0 |    172 |    3 | __thiscall   | -          | TouchTank
1009fca0 |     76 |    2 | __cdecl      | -          | trigger_tankoutofgas
1009fd00 |    154 |    1 | __fastcall   | -          | FUN_1009fd00
1009fda0 |    293 |    3 | __thiscall   | -          | TouchTank
1009ff40 |    206 |    6 | __stdcall    | -          | FUN_1009ff40
100a0010 |    138 |   12 | __cdecl      | -          | FUN_100a0010
100a00a0 |     79 |    2 | __cdecl      | -          | vehicle_tank_shell
100a00f0 |    126 |    1 | __fastcall   | -          | FUN_100a00f0
100a0170 |    156 |    1 | __stdcall    | -          | FUN_100a0170
100a0210 |    579 |    2 | __fastcall   | -          | FUN_100a0210
100a0460 |   1476 |    4 | __thiscall   | -          | ShellTouch
100a0a30 |    193 |    3 | __thiscall   | -          | OrientThink
100a0b00 |    234 |    3 | __thiscall   | -          | ShellSmokeThink
100a0bf0 |    977 |    1 | __thiscall   | -          | FUN_100a0bf0
100a0fd0 |     79 |    2 | __cdecl      | -          | vehicle_tank_rocket
100a1030 |    125 |    1 | __fastcall   | -          | FUN_100a1030
100a10b0 |    176 |    1 | __stdcall    | -          | FUN_100a10b0
100a1160 |    952 |    2 | __fastcall   | -          | FUN_100a1160
100a1520 |    229 |    2 | __thiscall   | -          | TankIgniteThink
100a1610 |   2217 |    4 | __thiscall   | -          | RocketTouch
100a1ec0 |    271 |    3 | __thiscall   | -          | RocketSmokeThink
100a1fd0 |   1099 |    4 | __thiscall   | -          | RocketThink
100a2420 |     79 |    2 | __cdecl      | -          | entity_clustergod
100a2570 |   1081 |    3 | __thiscall   | -          | ShootClusterGrenades
100a29b0 |     79 |    2 | __cdecl      | -          | env_clusterExplosion
100a2a60 |    184 |    1 | __thiscall   | -          | FUN_100a2a60
100a2c20 |   1029 |    3 | __thiscall   | -          | ClusterExplode
100a3030 |     76 |    2 | __cdecl      | -          | monster_dart
100a30e0 |    199 |    2 | __fastcall   | -          | FUN_100a30e0
100a31b0 |    302 |    1 | __cdecl      | -          | FUN_100a31b0
100a32e0 |    794 |    3 | __thiscall   | -          | ShotTouch
100a3600 |     79 |    2 | __cdecl      | -          | monster_darttrap
100a36b0 |    262 |    1 | __thiscall   | -          | FUN_100a36b0
100a37f0 |    114 |    1 | __fastcall   | -          | FUN_100a37f0
100a3870 |     25 |    3 | __thiscall   | -          | OnUse
100a3890 |    808 |    3 | __thiscall   | -          | DartShootThink
100a3bc0 |     79 |    2 | __cdecl      | -          | target_rocket
100a3c70 |     91 |    1 | __fastcall   | -          | FUN_100a3c70
100a3cd0 |    252 |    2 | __fastcall   | -          | FUN_100a3cd0
100a3dd0 |    165 |    3 | __thiscall   | -          | RocketExplodeTouch
100a3e80 |    384 |    3 | __thiscall   | -          | IgniteThink
100a4000 |    719 |    3 | __thiscall   | -          | AccelerateThink
100a42d0 |     79 |    2 | __cdecl      | -          | monster_targetrocket
100a43a0 |    105 |    1 | __fastcall   | -          | FUN_100a43a0
100a4410 |     20 |    3 | __thiscall   | -          | OnUse
100a4430 |    498 |    3 | __thiscall   | -          | RocketShootThink
100a4630 |     79 |    2 | __cdecl      | -          | monster_tank_rocket
100a4690 |    136 |    1 | __fastcall   | -          | FUN_100a4690
100a4720 |    189 |    1 | __stdcall    | -          | FUN_100a4720
100a47e0 |   1042 |    2 | __fastcall   | -          | FUN_100a47e0
100a4c00 |   2221 |    3 | __thiscall   | -          | RocketTouch
100a54b0 |    271 |    3 | __thiscall   | -          | RocketSmokeThink
100a55c0 |   1099 |    3 | __thiscall   | -          | RocketThink
100a5a10 |     79 |    2 | __cdecl      | -          | monster_tank
100a5cb0 |    185 |    2 | __fastcall   | -          | FUN_100a5cb0
100a5e50 |     77 |    2 | __cdecl      | -          | meteor_god
100a5f00 |    106 |    1 | __fastcall   | -          | FUN_100a5f00
100a62f0 |    208 |    1 | __fastcall   | -          | FUN_100a62f0
100a63c0 |    303 |    3 | __thiscall   | -          | Think
100a64f0 |     16 |    3 | __thiscall   | -          | Use
100a6500 |    252 |    2 | __stdcall    | -          | FUN_100a6500
100a6600 |    575 |    2 | __fastcall   | -          | FUN_100a6600
100a6840 |    270 |    1 | __fastcall   | -          | FUN_100a6840
100a6950 |     95 |    3 | __thiscall   | -          | MeteorTouch
100a69b0 |    763 |    2 | __thiscall   | -          | MeteorChipsThink
100a6cb0 |    613 |    3 | __thiscall   | -          | StreakerThink
100a6f20 |     70 |    3 | __thiscall   | -          | KillMeteorThink
100a6f70 |    698 |    3 | __thiscall   | -          | LittleSmokingMeteorThink
100a7230 |    698 |    3 | __thiscall   | -          | BigSmokingMeteorThink
100a74f0 |    352 |    2 | __thiscall   | -          | FUN_100a74f0
100a7650 |    625 |    1 | __fastcall   | -          | FUN_100a7650
100a78d0 |    551 |    1 | __fastcall   | -          | FUN_100a78d0
100a7b00 |    117 |    2 | __stdcall    | -          | FUN_100a7b00
100a7b80 |    366 |    2 | __fastcall   | -          | FUN_100a7b80
100a7cf0 |     81 |    3 | __thiscall   | -          | Animate
100a7d50 |    124 |    2 | __stdcall    | -          | FUN_100a7d50
100a7dd0 |    304 |    2 | __fastcall   | -          | FUN_100a7dd0
100a7f00 |     17 |    3 | __thiscall   | -          | Touch
100a7f20 |     81 |    3 | __thiscall   | -          | Animate
100a7f80 |     76 |    2 | __cdecl      | -          | meteor_target
100a81a0 |    100 |    1 | __fastcall   | -          | FUN_100a81a0
100a8210 |    881 |    3 | __thiscall   | -          | Use
100a8590 |     98 |    1 | __stdcall    | -          | FUN_100a8590
100a8600 |    163 |    2 | __fastcall   | -          | FUN_100a8600
100a86b0 |     48 |    3 | __thiscall   | -          | FUN_100a86b0
100a86e0 |     48 |    3 | __thiscall   | -          | FUN_100a86e0
100a8710 |     81 |    6 | __fastcall   | -          | FUN_100a8710
100a8780 |     68 |    9 | __fastcall   | -          | FUN_100a8780
100a87d0 |     47 |    6 | __fastcall   | -          | FUN_100a87d0
100a8800 |    140 |    3 | __fastcall   | -          | FUN_100a8800
100a8d90 |     69 |    3 | __thiscall   | -          | FUN_100a8d90
100a8f60 |    355 |    3 | __fastcall   | -          | FUN_100a8f60
100a90d0 |     41 |    3 | __fastcall   | -          | FUN_100a90d0
100a9110 |    210 |    1 | __fastcall   | -          | FUN_100a9110
100a9290 |    653 |    2 | __thiscall   | -          | FUN_100a9290
100a9520 |    877 |    1 | __thiscall   | -          | FUN_100a9520
100a9890 |    289 |    2 | __fastcall   | -          | FUN_100a9890
100a9b00 |    425 |    1 | __fastcall   | -          | FUN_100a9b00
100a9cb0 |    961 |    3 | __thiscall   | -          | FUN_100a9cb0
100aa080 |    336 |    3 | __fastcall   | -          | FUN_100aa080
100aa1d0 |    276 |    3 | __fastcall   | -          | FUN_100aa1d0
100aa6d0 |    489 |    3 | __thiscall   | -          | FUN_100aa6d0
100aa940 |   2737 |    3 | __fastcall   | -          | FUN_100aa940
100ab400 |   1041 |    3 | __thiscall   | -          | FUN_100ab400
100ab950 |     79 |    2 | __cdecl      | -          | demoman_mine
100abd20 |    474 |    3 | __thiscall   | -          | WaitToExplode
100abf00 |     53 |    1 | __fastcall   | -          | FUN_100abf00
100abf40 |     79 |    2 | __cdecl      | -          | demoman_rocket
100abff0 |     75 |    1 | __fastcall   | -          | FUN_100abff0
100ac040 |    232 |    2 | __fastcall   | -          | FUN_100ac040
100ac130 |     38 |    3 | __thiscall   | -          | RocketExplodeTouch
100ac160 |    549 |    3 | __thiscall   | -          | IgniteThink
100ac390 |   1552 |    3 | __thiscall   | -          | AccelerateThink
100ac9a0 |     91 |    2 | __cdecl      | -          | monster_human_demoman
100acd10 |     56 |    1 | __fastcall   | -          | FUN_100acd10
100ad550 |    401 |    1 | __thiscall   | -          | FUN_100ad550
100adcb0 |     80 |    2 | __cdecl      | -          | monster_human_gunman
100addb0 |     82 |    1 | __fastcall   | -          | FUN_100addb0
100adfe0 |     74 |    1 | __thiscall   | -          | FUN_100adfe0
100ae030 |    411 |    1 | __fastcall   | -          | FUN_100ae030
100ae300 |     85 |    1 | __fastcall   | -          | FUN_100ae300
100ae360 |    151 |    1 | __fastcall   | -          | FUN_100ae360
100ae420 |    812 |    1 | __fastcall   | -          | FUN_100ae420
100af3b0 |    405 |    1 | __fastcall   | -          | FUN_100af3b0
100af550 |     31 |    3 | __thiscall   | -          | FollowerUse
100af5a0 |     80 |    2 | __cdecl      | -          | monster_human_unarmed
100af7d0 |     33 |    1 | __fastcall   | -          | FUN_100af7d0
100afe10 |    137 |    1 | __fastcall   | -          | FUN_100afe10
100afeb0 |    802 |    1 | __fastcall   | -          | FUN_100afeb0
100b0200 |     31 |    3 | __thiscall   | -          | FollowerUse
100b0240 |     80 |    2 | __cdecl      | -          | monster_human_bandit
100b0290 |     80 |    2 | __cdecl      | -          | monster_human_grunt
100b0410 |    271 |    1 | __thiscall   | -          | FUN_100b0410
100b0800 |    816 |   12 | __thiscall   | -          | FUN_100b0800
100b0b30 |   1057 |    1 | __thiscall   | -          | FUN_100b0b30
100b1080 |     82 |    1 | __fastcall   | -          | FUN_100b1080
100b16f0 |    583 |    1 | __thiscall   | -          | FUN_100b16f0
100b19c0 |     26 |    2 | __fastcall   | -          | FUN_100b19c0
100b1b20 |     81 |    1 | __fastcall   | -          | FUN_100b1b20
100b1d00 |    112 |    2 | __cdecl      | -          | monster_human_scientist
100b1e50 |    311 |    1 | __fastcall   | -          | FUN_100b1e50
